"EDITAR";"ID_PROGRAMA";"PROGRAMA";"REGION";"CANAL";"GENERO";"TEMA";"PERIODO";"DIAS";"RATING";"MILES";"COSTO";"F_CREACION";"C_USUARIO";"MANUAL";
"
";"35646";"XIMENA EN CASA J-N";"x";"CANAL 06";"CULINARIO";"23:00:00";"22:30:00";"L-V";"0";"0";"0";"06/12/17";"AUROCO";"S"
"
";"35647";"HOJA DE VIDA LT";"x";"CANAL 06";"MAGAZINE";"16:30:00";"16:00:00";"L-V";"0";"0";"0";"06/12/17";"AUROCO";"S"
"
";"35682";"CINECANAL LV 18:00 - 00:00";"x";"FOX ONE STOP MEDIA";"PELICULAS";"00:00:00";"18:00:00";"L-V";"0";"0";"0";"02/01/18";"AUROCO";"S"
"
";"35702";"CONTACTO";"x";"CANAL 08";"ENTREVISTA";"00:00:00";"23:00:00";"L-V";"0";"0";"0";"05/01/18";"AUROCO";"S"
"
";"35703";"MATAME SANAME";"x";"WILLAX TV";"NOVELA";"19:00:00";"18:00:00";"L-V";"0";"0";"0";"05/01/18";"AUROCO";"S"
"
";"35704";"CONTACTO ST";"x";"CANAL 08";"ENTREVISTA";"17:00:00";"16:00:00";"S";"0";"0";"0";"05/01/18";"AUROCO";"S"
"
";"35722";"EL ROMANCE DE LA SUERTE";"x";"WILLAX TV";"NOVELA";"14:00:00";"13:00:00";"L-V";"0";"0";"0";"17/01/18";"AUROCO";"S"
"
";"35742";"EL PAPA EN EL PERÚ VT";"x";"CANAL 08";"ESPECIAL";"16:00:00";"14:00:00";"L-V";"0";"0";"0";"18/01/18";"AUROCO";"S"
"
";"35743";"EL PAPA EN EL PERÚ SDM";"x";"CANAL 08";"ESPECIAL";"14:00:00";"07:00:00";"S-D";"0";"0";"0";"18/01/18";"AUROCO";"S"
"
";"35744";"EL PAPA EN EL PERÚ SDT";"x";"CANAL 08";"ESPECIAL";"20:00:00";"16:00:00";"S-D";"0";"0";"0";"18/01/18";"AUROCO";"S"
"
";"35745";"EL PAPA EN EL PERÚ VT2";"x";"CANAL 08";"ESPECIAL";"20:00:00";"17:00:00";"L-V";"0";"0";"0";"18/01/18";"AUROCO";"S"
