"EDITAR";"C_ORDEN";"C_CONTRATO";"C_CLIENTE";"C_EJECUTIVO";"PRODUCTO";"MOTIVO";"DURACION";"INICIO_VIGENCIA";"FIN_VIGENCIA";"C_MONEDA";"INVERSION";"OBSERVACIONES";"F_CREACION";"C_USUARIO";"C_MEDIO";"IGV";"REVISION";"ACTIVA";"TIPO";
"
";"AUROCO00209";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"MORENA";"20";"01/09/10";"30/09/10";"";"";"";"27/08/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00210";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"CHARAPA";"20";"01/09/10";"30/09/10";"";"";"";"27/08/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00211";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"CHINO";"20";"01/09/10";"30/09/10";"";"";"";"27/08/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00212";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"MORENA";"20";"01/09/10";"30/09/10";"";"";"LOS MONTOS CORRESPONDEN A TARIFA BRUTA";"27/08/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00213";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"CHINO";"20";"01/09/10";"17/09/10";"";"";"MATERIAL EN PODER DEL CANAL";"27/08/10";"AUROCO";"M00";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00214";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"CHARAPA";"20";"01/09/10";"30/09/10";"";"";"";"27/08/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00215";"T044";"C071";"EJ7";"WIRELESS IDEA CORPORATION";"CHINO";"20";"01/09/10";"30/09/10";"";"";"";"27/08/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00216";"T043";"C042";"EJ15";"INSTITUTO DANIEL A CARRION";"SOMOS LOS PRIMEROS…41 AÑOS";"20";"01/09/10";"30/09/10";"";"";"MATERIAL EN PODER DEL CANAL
";"02/09/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00001";"T00";"C041";"EJ23";"UNIVERSIDAD NORBERT WIENER";"ADMISION 18 DE JULIO";"30""";"21/06/10";"21/06/10";"";"";"PERIODO 01 - 15 JULIO 2010
MATERIAL EN PODER DEL CANAL 
25% RECARGO TARIFA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO 
";"21/06/10";"AUROCO";"M00";"SI";"1";"NO";"NORMAL"
"
";"AUROCO00000";"T00";"C041";"EJ23";"UNIVERSIDAD NORBERT WIENER";"ADMISION 18 DE JULIO";"30""";"30/06/10";"30/06/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL
25% RECARGO TARIFA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO";"21/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00002";"T00";"C041";"EJ23";"UNIVERSIDAD NORBERT WIENER";"ADMISION 18 DE JULIO";"30""";"01/07/10";"14/07/10";"";"";"25% RECARGO TARIFA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO";"21/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00003";"T01";"C044";"EJ23";"UNIVERSIDAD RICARDO PALMA";"EXAMEN DE ADMISION 25 DE JUNIO";"20""";"21/06/10";"25/06/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"21/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00004";"T02";"C045";"EJ23";"CAMARAS FOTOGRAFICAS CANON";"EL PERÚ SE DESCUBRE MEJOR CON UNA EOS DE CANON";"20""";"21/06/10";"30/06/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"22/06/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00005";"T02";"C045";"EJ23";"CAMARAS FOTOGRAFICAS CANON";"EL PERÚ SE DESCUBRE MEJOR CON UNA EOS DE CANON";"20";"01/07/10";"30/07/10";"";"";"CON CARGO AL CONTRATO CANJE. 
MATERIAL EN PODER DEL CANAL.
";"22/06/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00006";"T03";"C040";"EJ2";"CENTRO NUEVA BELLEZA";"SOLAR 10""";"10";"21/06/10";"01/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"24/06/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00015";"T06";"C048";"EJ6";"DECORBELL EIRL";"DECORBELL";"20""";"28/06/10";"01/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"25/06/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00023";"T07";"C049";"EJ5";"DESORANTES BRUT";"DESORANTES BRUT";"10";"01/07/10";"23/07/10";"";"";"";"25/06/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00024";"T07";"C049";"EJ5";"DESODORANTES BRUT";"DESODORANTES BRUT";"10""";"28/06/10";"24/07/10";"";"";"";"04/08/10";"AUROCO";"M02";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00025";"T07";"C049";"EJ5";"DESORANTES BRUT";"DESORANTES BRUT";"10";"01/07/10";"23/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M07";"SI";"1";"";"NORMAL"
"
";"AUROCO00026";"T07";"C049";"EJ5";"DESORANTES BRUT";"DESORANTES BRUT";"10";"01/07/10";"23/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00027";"T07";"C049";"EJ5";"DESODORANTES BRUT";"DESODORANTES BRUT";"10";"01/07/10";"23/07/10";"";"";"";"25/06/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00028";"T07";"C049";"EJ5";"DESODORANTES BRUT";"DESODORANTES BRUT";"10";"01/07/10";"23/07/10";"";"";"MONTOS CORRESPONDEN A TARIFA BRUTA.
ORDEN REVISADA, ANULA LA ORDEN No. AUROCO00028.";"25/06/10";"AUROCO";"M01";"SI";"1";"";"NORMAL"
"
";"AUROCO00029";"T08";"C050";"EJ1";"QUIMICA MARTELL";"QUIMICA MARTELL - LANZAMIENTO";"15";"02/07/10";"31/07/10";"";"";"MATERIAL POR ENVIAR EN CANAL";"30/06/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00030";"T08";"C050";"EJ1";"QUIMICA MARTELL";"QUIMICA MARTELL - LANZAMIENTO";"15";"02/07/10";"31/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"30/06/10";"AUROCO";"M06";"SI";"0";"";"NORMAL"
"
";"AUROCO00031";"T09";"C051";"EJ19";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE
MATERIAL EN PODER DEL CANAL";"01/07/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00032";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULAR";"20";"01/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE 
MATERIAL EN PODER DEL CANAL";"01/07/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00033";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M07";"SI";"0";"";"NORMAL"
"
";"AUROCO00034";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULARES";"20";"01/07/10";"01/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M07";"SI";"0";"";"NORMAL"
"
";"AUROCO00035";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00036";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULAR";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00037";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00038";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULAR";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00039";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00040";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULAR";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00041";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M06";"SI";"0";"";"NORMAL"
"
";"AUROCO00042";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL

MOTIVO: KINGSTON CELULAR";"01/07/10";"AUROCO";"M06";"SI";"1";"";"NORMAL"
"
";"AUROCO00043";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON USB";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00044";"T09";"C051";"EJ15";"MEMORIAS KINGSTON";"KINGSTON CELULAR";"20";"01/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"01/07/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00045";"T010";"C052";"EJ20";"VINOS COPELLO";"VINOS COPELLO";"15""";"02/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"02/07/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00046";"T010";"C052";"EJ20";"VINOS COPELLO";"VINOS COPELLO";"15";"02/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"02/07/10";"AUROCO";"M05";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00047";"T010";"C052";"EJ20";"PISCO COPELLO";"PISCO COPELLO";"15";"02/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"02/07/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00048";"T010";"C052";"EJ20";"VINOS COPELLO";"VINOS COPELLO";"15";"02/07/10";"31/07/10";"";"";"";"02/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00049";"T010";"C052";"EJ20";"VINOS COPELLO";"VINOS COPELLO";"15";"02/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"02/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00050";"T010";"C052";"EJ20";"PISCO COPELLO";"PISCO COPELLO";"15";"02/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE 
ESTA ORDEN ANULA LA ORDEN DE TRANSMISION Nº AUROCO00050
MATERIAL EN PODER DEL CANAL";"02/07/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00051";"T011";"C02";"EJ4";"MOBILE SOLUTIONS";"MOTOR Y MOTIVO - T AL 4556";"15";"05/07/10";"15/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"05/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00052";"T011";"C02";"EJ4";"MOBILE SOLUTIONS";"ENAMORA - P AL 4554";"15";"05/07/10";"15/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"05/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00061";"T013";"C04";"EJ22";"VINOS GRAN BORGOÑA NOCHE BUENA";"VINOS GRAN BORGOÑA NOCHE BUENA";"10";"12/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE
MATERIAL EN PODER DEL CANAL";"07/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00064";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE RELIEVE";"20";"05/07/10";"31/07/10";"";"";"CON CARGO A IMAGENES Y COMUNICACIONES 
LOS AVISOS VALORIZADOS EN 0.0 CORRESPONDE A AVISOS BONIFICADOS
MATERIAL NUEVO POR ENVIAR AL CANAL
";"09/07/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00065";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE RELIEVE";"20";"05/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE
MATERIAL NUEVO POR ENVIAR AL CANAL";"09/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00066";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE RELIEVE";"20";"05/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"09/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00067";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE RELIEVE";"20";"05/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"09/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00068";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE RELIEVE";"20";"05/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"09/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00069";"T016";"C057";"EJ24";"VENUS FILMS S.A.";"ESTRENO PELICULA ECLIPSE";"20";"05/07/10";"31/07/10";"";"";"";"09/07/10";"AUROCO";"M04";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00071";"T017";"C00";"EJ5";"SANICERAMICA & CASA GRANDE";"FIESTAS PATRIAS";"10";"15/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE 
MATERIAL NUEVO POR ENVIAR AL CANAL";"13/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00053";"T012";"C053";"EJ21";"INSTITUTO SELENE";"INSTITUTO SELENE APRENDE UNA CARRERA CORTA Y LUCRATIVA";"20";"05/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE 
MATERIAL POR ENVIAR AL CANAL";"06/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00054";"T012";"C053";"EJ21";"INSTITUTO SELENE";"INSTITUTO SELENE AHORA EN LOS OLIVOS";"20";"05/07/10";"31/07/10";"";"";"CON CARGO AL CONTRATO CANJE
MATERIAL POR ENVIAR AL CANAL";"06/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00080";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE - PAREJA";"20";"01/08/10";"31/07/10";"";"";"MATERIAL NUEVO EN PODER DEL CANAL";"16/07/10";"AUROCO";"M00";"SI";"1";"";"NORMAL"
"
";"AUROCO00081";"T015";"C056";"EJ7";"TECHOS FIBRAFORTE";"TECHOS FIBRAFORTE";"20";"01/08/10";"31/08/10";"";"";"RECARGO DEL 25% SOBRE TARIFA PROGRAMA AL FONDO HAY SITIO, POR 100% CUMPLIMIENTO 
ESTA ORDEN ANULA LA ORDEN AUROCO00081";"16/07/10";"AUROCO";"M00";"SI";"1";"";"NORMAL"
"
";"AUROCO00082";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"25/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"19/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00083";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"25/08/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL
AVISOS EMITIDOS POR IMAGENES Y COMUNICACIONES";"19/07/10";"AUROCO";"M04";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00084";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"25/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL
AVISOS EMITIDOS POR IMAGENES Y COMUNICACIONES";"19/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00085";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"01/08/10";"22/08/10";"";"";"";"19/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00086";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"01/08/10";"22/08/10";"";"";"AVISOS EMITIDOS POR IMAGENES Y COMUNICACIONES";"19/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00087";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"25/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL
25% RECARGO SOBRE TARIFA PROGRAMA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO DE PAUTA";"19/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00088";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"01/08/10";"22/08/10";"";"";"25% RECARGO SOBRE TARIFA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO DE PAUTA";"19/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00089";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"25/07/10";"31/07/10";"";"";"MATERIAL EN PODER DEL CANAL
LOS MONTOS CORRESPONDEN A TARIFA BRUTA
ESTA ORDEN ANULA LA ORDEN AUROCO00089";"19/07/10";"AUROCO";"M01";"SI";"1";"";"NORMAL"
"
";"AUROCO00090";"T023";"C061";"EJ5";"LADRILLOS LARK";"LADRILLOS LARK";"15";"01/08/10";"22/08/10";"";"";"LOS MONTOS CORRESPONDEN A TARIFA BRUTA
ESTA ORDEN ANULA LA ORDEN DE TRANSMISION AUROCO00090";"19/07/10";"AUROCO";"M01";"SI";"1";"";"NORMAL"
"
";"AUROCO00091";"T024";"C042";"EJ15";"INSTITUTO DANIEL A CARRION";"SOMOS LOS PRIMEROS…41 AÑOS";"20";"19/07/10";"31/07/10";"";"";"MATERIAL EN PODER DEL CANAL
25% RECARGO SOBRE TARIFA PROGRAMA AL FONDO HAY SITIO POR 100% CUMPLIMIENTO DE PAUTA";"19/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00094";"T026";"C062";"EJ1";"TECNOAGRO 2010";"FERIA TECNOAGRO";"10""";"21/07/10";"15/08/10";"";"";"CON CARGO AL CONTRATO CANJE.
MATERIAL NUEVO POR ENVIAR AL CANAL.";"21/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00095";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"30/07/10";"15/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"22/07/10";"AUROCO";"M07";"SI";"0";"";"NORMAL"
"
";"AUROCO00096";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANIZA AUTOMOTRIZ";"20";"01/08/10";"15/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL.
ESTA ORDEN ANULA LA ORDEN AUROCO00096 REV1";"22/07/10";"AUROCO";"M07";"SI";"2";"";"NORMAL"
"
";"AUROCO00097";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"30/07/10";"15/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL.
ESTA ORDEN ANULA LA ORDEN No AUROCO00097";"22/07/10";"AUROCO";"M06";"SI";"1";"";"NORMAL"
"
";"AUROCO00098";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"01/08/10";"15/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL.
ESTA ORDEN ANULA LA ORDEN No. AUROCO00098.";"22/07/10";"AUROCO";"M06";"SI";"1";"";"NORMAL"
"
";"AUROCO00099";"T026";"C062";"EJ1";"TECNOAGRO 2010";"FERIA TECNOAGRO";"10";"01/08/10";"15/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"22/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00100";"T027";"C063";"EJ26";"PLAY LAND PARK";"YA ESTA EN LIMA PLAY LAND PARK";"15";"23/07/10";"27/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"22/07/10";"AUROCO";"M01";"SI";"0";"";"NORMAL"
"
";"AUROCO00101";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"30/07/10";"31/07/10";"";"";"ORDEN CON CARGO AL CONTRATO CANJE
MATERIAL POR ENVIAR AL CANAL";"22/07/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00102";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"01/08/10";"05/08/10";"";"";"ORDEN CON CARGO AL CONTRATO CANJE.
MATERIAL POR ENVIAR AL CANAL.
ESTA ORDEN ANULA LA ORDEN AUROCO00102.";"22/07/10";"AUROCO";"M04";"SI";"1";"";"NORMAL"
"
";"AUROCO00105";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"02/08/10";"04/08/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"22/07/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00107";"T028";"C032";"EJ6";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"26/07/10";"31/07/10";"";"";"MATERIAL NUEVO POR ENVIAR AL CANAL";"23/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00108";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"23/07/10";"23/07/10";"";"";"";"23/07/10";"AUROCO";"M02";"SI";"0";"NO";"NORMAL"
"
";"AUROCO00109";"T028";"C032";"EJ21";"INSTITUTO PERUANO ALEMAN";"MECANICA AUTOMOTRIZ";"20";"01/08/10";"08/08/10";"";"";"";"23/07/10";"AUROCO";"M02";"SI";"0";"";"NORMAL"
"
";"AUROCO00008";"T04";"C046";"EJ11";"INSTITUTO IDAT";"MONSTRUO EN COMPUTACION";"30";"01/07/10";"31/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00009";"T05";"C047";"EJ10";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II";"30";"07/06/10";"01/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00010";"T05";"C047";"EJ11";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II MOTIVO 2";"30";"06/06/10";"01/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00011";"T05";"C047";"EJ11";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II";"30";"01/07/10";"16/07/10";"";"";"MATERIAL EN PODER DEL CANAL
ESTA ORDEN ANULA LA ORDEN AUROCO00011";"25/06/10";"AUROCO";"M00";"SI";"1";"";"NORMAL"
"
";"AUROCO00012";"T05";"C047";"EJ11";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II MOTIVO 2";"30";"01/07/10";"15/07/10";"";"";"MATERIAL EN PODER DEL CANAL
ESTA ORDEN ANULA LA ORDEN DE TRANSMISION AUROCO00012";"25/06/10";"AUROCO";"M00";"SI";"1";"";"NORMAL"
"
";"AUROCO00013";"T05";"C047";"EJ11";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II MOTIVO 1";"30";"01/07/10";"15/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00014";"T05";"C047";"EJ11";"UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.";"ADMISION 2010 II MOTIVO 2";"30";"01/07/10";"15/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00016";"T06";"C048";"EJ6";"DECORBELL EIRL";"DECORBELL";"20""";"01/07/10";"22/07/10";"";"";"";"25/06/10";"AUROCO";"M05";"SI";"0";"";"NORMAL"
"
";"AUROCO00007";"T04";"C046";"EJ23";"INSTITUTO IDAT";"MONSTRUO EN COMPUTACION";"30";"15/06/10";"30/06/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M00";"SI";"0";"";"NORMAL"
"
";"AUROCO00017";"T06";"C048";"EJ6";"DECORBELL EIRL";"DECORBELL";"20""";"28/06/10";"01/07/10";"";"";"MATERIAL EN PODER DEL CANAL";"25/06/10";"AUROCO";"M06";"SI";"0";"";"NORMAL"
"
";"AUROCO00018";"T06";"C048";"EJ6";"DECORBELL EIRL";"DECORBELL";"20""";"01/07/10";"22/07/10";"";"";"";"25/06/10";"AUROCO";"M06";"SI";"0";"";"NORMAL"
"
";"AUROCO00019";"T07";"C049";"EJ5";"DESODORANTES BRUT";"DESODORANTES BRUT";"10";"28/06/10";"01/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"25/06/10";"AUROCO";"M04";"SI";"0";"";"NORMAL"
"
";"AUROCO00020";"T07";"C049";"EJ5";"DESODORANTES BRUT";"DESODORANTES BRUT";"10";"28/06/10";"01/07/10";"";"";"MATERIAL POR ENVIAR AL CANAL";"25/06/10";"AUROCO";"M07";"SI";"0";"";"NORMAL"
