"EDITAR";"C_ORDEN";"FECHA";"PROGRAMA";"GENERO";"SDIAS";"RATING";"MILES";"INVERSION_TOTAL";"OBSERVACIONES";"F_CREACION";"C_USUARIO";"CORRELATIVO";"REVISION";"PERIODO";
"
";"AUROCO00028";"11/07/10";"CINEMA ATV-D-TA";"Peliculas/Cine";"D";"2,5";"149,2";"0";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00028";"18/07/10";"CINEMA ATV-D-TA";"Peliculas/Cine";"D";"2,5";"149,2";"0";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00029";"02/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"3";"0";"00:00:00"
"
";"AUROCO00029";"05/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"4";"0";"00:00:00"
"
";"AUROCO00029";"02/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"1";"0";"00:00:00"
"
";"AUROCO00029";"05/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"5";"0";"00:00:00"
"
";"AUROCO00029";"05/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"6";"0";"00:00:00"
"
";"AUROCO00029";"02/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"2";"0";"00:00:00"
"
";"AUROCO00029";"07/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"7";"0";"00:00:00"
"
";"AUROCO00029";"07/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"8";"0";"00:00:00"
"
";"AUROCO00029";"07/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"9";"0";"00:00:00"
"
";"AUROCO00029";"09/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"10";"0";"00:00:00"
"
";"AUROCO00029";"09/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"11";"0";"00:00:00"
"
";"AUROCO00029";"09/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"12";"0";"00:00:00"
"
";"AUROCO00029";"12/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"13";"0";"00:00:00"
"
";"AUROCO00029";"12/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"14";"0";"00:00:00"
"
";"AUROCO00029";"12/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"15";"0";"00:00:00"
"
";"AUROCO00029";"14/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"16";"0";"00:00:00"
"
";"AUROCO00029";"14/07/10";"A PRIMERA HORA-MA";"Noticieros";"LMWJV";"1,7";"103,8";"30";"";"30/06/10";"AUROCO";"17";"0";"00:00:00"
