"EDITAR";"C_ORDEN";"N_MOVIMIENTO";"TIPO";"DESCRIPCION";"PORCENTAJE";"MONTO";"TOTAL";"FECHA";
"
";"AUROCO01921";"0";"DESC";"COM. AGENCIA";"15";"940,8";"5331,2";"02/02/12"
"
";"AUROCO01921";"1";"CARG";"CREDITO";",64";"34,11968";"5365,31968";"02/02/12"
"
";"AUROCO01930";"0";"DESC";"COM. AGENCIA";"15";"627";"3553";"07/02/12"
"
";"AUROCO01930";"1";"CARG";"CREDITO";",64";"22,7392";"3575,7392";"07/02/12"
"
";"AUROCO01931";"0";"DESC";"COM. AGENCIA";"15";"627";"3553";"07/02/12"
"
";"AUROCO01846";"1";"CARG";"CREDITO";",64";"17,0544";"2681,8044";"10/01/12"
"
";"AUROCO01847";"0";"DESC";"COM. AGENCIA";"15";"470,25";"2664,75";"10/01/12"
"
";"AUROCO01846";"0";"DESC";"COM. AGENCIA";"15";"470,25";"2664,75";"10/01/12"
"
";"AUROCO01847";"1";"CARG";"CREDITO";",64";"17,0544";"2681,8044";"10/01/12"
"
";"AUROCO01820";"0";"DESC";"COM. AGENCIA";"15";"954,9";"5411,1";"16/01/12"
"
";"AUROCO01820";"1";"CARG";"CREDITO";",64";"34,63104";"5445,73104";"16/01/12"
"
";"AUROCO01931";"1";"CARG";"CREDITO";",64";"22,7392";"3575,7392";"07/02/12"
"
";"AUROCO02346";"0";"DESC";"COM. AGENCIA";"15";"627";"3553";"12/06/12"
"
";"AUROCO02346";"1";"CARG";"CREDITO";",64";"22,7392";"3575,7392";"12/06/12"
"
";"AUROCO02434";"0";"DESC";"COM. AGENCIA";"15";"313,5";"1776,5";"10/07/12"
"
";"AUROCO02434";"1";"CARG";"CREDITO";",64";"11,3696";"1787,8696";"10/07/12"
"
";"AUROCO03166";"0";"DESC";"COM. AGENCIA";"15";"726,3";"4115,7";"06/12/12"
"
";"AUROCO03166";"1";"CARG";"CREDITO";",64";"26,34048";"4142,04048";"06/12/12"
"
";"AUROCO03708";"0";"DESC";"COM. AGENCIA";"15";"1050,3";"5951,7";"08/05/13"
